"image_id","image_path","question","answer"
"61JQ773uRlL","/images/small/e5/e5d148e9.jpg","What is the case's color?","Others"
"61eTipS+s4L","/images/small/99/99d4c5b5.jpg","What type of case is this?","CELLULAR_PHONE_CASE"
"61eTipS+s4L","/images/small/99/99d4c5b5.jpg","What pattern is featured?","Others"
"61eTipS+s4L","/images/small/99/99d4c5b5.jpg","Is this a back cover?","mobile"
"712tg4RFsoL","/images/small/b1/b1347052.jpg","What footwear is depicted?","BOOT"
"712tg4RFsoL","/images/small/b1/b1347052.jpg","What is the boot's color?","taupe"
"712tg4RFsoL","/images/small/b1/b1347052.jpg","Who is this boot made by?","Amazon"
"71o9DWG9QBL","/images/small/9e/9ef3dfd9.jpg","What is the product?","SHOES"
"71o9DWG9QBL","/images/small/9e/9ef3dfd9.jpg","What style is it?","Loafers"
"71o9DWG9QBL","/images/small/9e/9ef3dfd9.jpg","What is the color?","Puder 74"
"61t0uT6xxpL","/images/small/33/33b6d9c0.jpg","What is it crafted from?","wood"
"61t0uT6xxpL","/images/small/33/33b6d9c0.jpg","What skill does this teach?","learning"
"61t0uT6xxpL","/images/small/33/33b6d9c0.jpg","What type of item is this?","equipment"
"61JOgMtZboL","/images/small/ed/eda7d726.jpg","What is the phone case made of?","Plastic"
"61JOgMtZboL","/images/small/ed/eda7d726.jpg","What colors are visible in the case?","multi-colored"
"61JOgMtZboL","/images/small/ed/eda7d726.jpg","What type of case is this?","CELLULAR_PHONE_CASE"
"816LAAoDSkL","/images/small/2e/2ebefcf1.jpg","What color are these?","Black"
"816LAAoDSkL","/images/small/2e/2ebefcf1.jpg","What is the product?","SHOES"
"816LAAoDSkL","/images/small/2e/2ebefcf1.jpg","Who is the brand?","Puma"
"71v1FNkfdBL","/images/small/5c/5c9f6b67.jpg","What color dominates the case?","Multicolor"
"71v1FNkfdBL","/images/small/5c/5c9f6b67.jpg","What material is this product made of?","Silicon"
"71v1FNkfdBL","/images/small/5c/5c9f6b67.jpg","What is the product?","Case"
"7135hw2fhiL","/images/small/cb/cb4edc3b.jpg","What is the case's color?","Multicolor"
"7135hw2fhiL","/images/small/cb/cb4edc3b.jpg","What material is this?","Silicon"
"7135hw2fhiL","/images/small/cb/cb4edc3b.jpg","What is the phone's case style?",""
"71-S7nCafOL","/images/small/af/afbc5700.jpg","Are there tacos?","yes"
"71-S7nCafOL","/images/small/af/afbc5700.jpg","What main ingredient is in the tacos?","chicken"
"71-S7nCafOL","/images/small/af/afbc5700.jpg","Are the tacos served?","yes"
"91eu5GfvfEL","/images/small/58/58834f31.jpg","What brand is this product?","Vedaka"
"91eu5GfvfEL","/images/small/58/58834f31.jpg","What kind of product is this?","GROCERY"
"91eu5GfvfEL","/images/small/58/58834f31.jpg","What is the weight?","200g"
"71XYqtOHChL","/images/small/91/911063c5.jpg","What kind of case is this?","hard"
"71XYqtOHChL","/images/small/91/911063c5.jpg","What is the cover for?","mobile"
"71XYqtOHChL","/images/small/91/911063c5.jpg","What color is the product?","Others"
"71TRVaDlV-L","/images/small/10/10901ac5.jpg","Is this footwear a boot?","BOOT"
"71TRVaDlV-L","/images/small/10/10901ac5.jpg","What is the brand?","find."
"71TRVaDlV-L","/images/small/10/10901ac5.jpg","What is the style?","Bs485 5751"
"71MMA0YAfdL","/images/small/d5/d545ab56.jpg","What type of product is this?","GROCERY"
"71MMA0YAfdL","/images/small/d5/d545ab56.jpg","What is the brand?","365"
"71MMA0YAfdL","/images/small/d5/d545ab56.jpg","What is the name?","Dijon"
"614+fyRZqrL","/images/small/aa/aa26971c.jpg","Is the item a hat?","HAT"
"614+fyRZqrL","/images/small/aa/aa26971c.jpg","What is item colored?","Colorful"
"614+fyRZqrL","/images/small/aa/aa26971c.jpg","What brand is the item?","Hissox"
"71DgwkDocKL","/images/small/61/61cd3212.jpg","What kind of case is this?","CELLULAR_PHONE_CASE"
"71DgwkDocKL","/images/small/61/61cd3212.jpg","What is the pattern of the case?","Flowers"
"71DgwkDocKL","/images/small/61/61cd3212.jpg","What color is the product?","Others"
"81L8vCN2V2L","/images/small/f6/f690cd64.jpg","What type of product is it?","CELLULAR_PHONE_CASE"
"81L8vCN2V2L","/images/small/f6/f690cd64.jpg","What is the case color?","Others"
"81L8vCN2V2L","/images/small/f6/f690cd64.jpg","Is this an Amazon brand?","Amazon"
"71jCgUPuaAL","/images/small/8b/8b919177.jpg","What color is this?","ಬೆಳ್ಳಿ"
"71jCgUPuaAL","/images/small/8b/8b919177.jpg","What is the shape?","Round"
"71jCgUPuaAL","/images/small/8b/8b919177.jpg","What kind of pan is this?","SAUTE_FRY_PAN"
"61shQTE8OTL","/images/small/b4/b4acc570.jpg","What is this item?","CELLULAR_PHONE_CASE"
"61shQTE8OTL","/images/small/b4/b4acc570.jpg","What is dominant color?","Others"
"61shQTE8OTL","/images/small/b4/b4acc570.jpg","What is the brand?","Amazon"
"71yOBWXvwpL","/images/small/5f/5f74548f.jpg","What color is the cover?","Others"
"71yOBWXvwpL","/images/small/5f/5f74548f.jpg","What is this item?","CELLULAR_PHONE_CASE"
"71yOBWXvwpL","/images/small/5f/5f74548f.jpg","What type of item is this?","case"
"71pqJKQRM5L","/images/small/c8/c8fee555.jpg","What is the glove's color?","Orange"
"71pqJKQRM5L","/images/small/c8/c8fee555.jpg","What is the brand name?","AmazonCommercial"
"71pqJKQRM5L","/images/small/c8/c8fee555.jpg","How many gloves are inside?","100"
"81d9RbcmpOL","/images/small/a4/a42f40f2.jpg","What type of footwear are these?","Flip-Flops"
"81d9RbcmpOL","/images/small/a4/a42f40f2.jpg","What is the outer material?","Rubber"
"81d9RbcmpOL","/images/small/a4/a42f40f2.jpg","What color are these shoes?","Pink"
"71qrLYA0HnL","/images/small/01/01c0b84f.jpg","What color is depicted?","Grey"
"71qrLYA0HnL","/images/small/01/01c0b84f.jpg","Is it a hat?","Yes"
"71qrLYA0HnL","/images/small/01/01c0b84f.jpg","Which brand is it?","ENCOM"
"61w4fs2ESyL","/images/small/86/86d56c14.jpg","What is the brand name?","Amazonbasics"
"61w4fs2ESyL","/images/small/86/86d56c14.jpg","What is this item?","Luggage"
"61w4fs2ESyL","/images/small/86/86d56c14.jpg","What is the color?","silver"
"61zN339X2-L","/images/small/26/26195b8d.jpg","What is the case made of?","Plastic"
"61zN339X2-L","/images/small/26/26195b8d.jpg","What case color is shown?","multi-colored"
"61zN339X2-L","/images/small/26/26195b8d.jpg","What type of product is this?","CELLULAR_PHONE_CASE"
"61z6jOAXBrL","/images/small/78/780fe6ef.jpg","What color is the hook?","brass"
"61z6jOAXBrL","/images/small/78/780fe6ef.jpg","What is this?","planter"
"61z6jOAXBrL","/images/small/78/780fe6ef.jpg","What shape is pot?","round"
"7145-dlpjSL","/images/small/d7/d7bc1206.jpg","What hue are these shoes?","Black"
"7145-dlpjSL","/images/small/d7/d7bc1206.jpg","What kind of footwear?","SHOES"
"7145-dlpjSL","/images/small/d7/d7bc1206.jpg","What is shoe style?","Gianni"
"71fhoWmEQDL","/images/small/54/5442a1f7.jpg","What is the necklace's color?","gold"
"71fhoWmEQDL","/images/small/54/5442a1f7.jpg","What kind of jewelry is shown?","NECKLACE"
"71fhoWmEQDL","/images/small/54/5442a1f7.jpg","What does the pendant say?","Mom"
"81dHc4xPIXL","/images/small/20/20299acd.jpg","What is the phone's type?","CELLULAR_PHONE_CASE"
"81dHc4xPIXL","/images/small/20/20299acd.jpg","What color is this item?","Others"
"81dHc4xPIXL","/images/small/20/20299acd.jpg","Is this a mobile cover?","mobilecover"
"71AyGh0yG6L","/images/small/21/21771364.jpg","What is the case's overall color?","others"
"71AyGh0yG6L","/images/small/21/21771364.jpg","What kind of case is this?","back"
"71AyGh0yG6L","/images/small/21/21771364.jpg","What kind of device is this a cover for?","cellular_phone_case"
"71kc8NSnOTL","/images/small/6d/6d467016.jpg","What is the brand name?","EONO"
"71kc8NSnOTL","/images/small/6d/6d467016.jpg","What is the product type?","HOME"
"71kc8NSnOTL","/images/small/6d/6d467016.jpg","What is the color?","black"
"81Oybnw19nL","/images/small/6b/6b1c3ad0.jpg","What kind of closure?","Slip"
"81Oybnw19nL","/images/small/6b/6b1c3ad0.jpg","Is this a SHOE or not?","SHOES"
"81Oybnw19nL","/images/small/6b/6b1c3ad0.jpg","What is its style?","Sneakers"
"61jQYgudbNL","/images/small/14/14e8c4ba.jpg","What color are the butterflies?","multi-colored"
"61jQYgudbNL","/images/small/14/14e8c4ba.jpg","What is the product?","CELLULAR_PHONE_CASE"
"61jQYgudbNL","/images/small/14/14e8c4ba.jpg","Which brand made the cover?","Amazon"
"71MflElU1xL","/images/small/0b/0b5c403e.jpg","What kind of pattern is on the phone case?","Pattern"
"71MflElU1xL","/images/small/0b/0b5c403e.jpg","What is the cover for?","CELLULAR_PHONE_CASE"
"71MflElU1xL","/images/small/0b/0b5c403e.jpg","What main color is shown?","Others"
"715AmNlwZUL","/images/small/18/18c09fe3.jpg","What is the case's color?","Multicolor"
"715AmNlwZUL","/images/small/18/18c09fe3.jpg","What is made of this case?","Plastic"
"715AmNlwZUL","/images/small/18/18c09fe3.jpg","What is the product type?","CELLULAR_PHONE_CASE"
"81dwblf8ogL","/images/small/7d/7d08f297.jpg","What style is it?","Glam"
"81dwblf8ogL","/images/small/7d/7d08f297.jpg","What kind of furniture is it?","SOFA"
"81dwblf8ogL","/images/small/7d/7d08f297.jpg","What color is it?","Green"
"81LqTrgMefL","/images/small/99/99b7efb2.jpg","Is the case multicolor?","Multicolor"
"81LqTrgMefL","/images/small/99/99b7efb2.jpg","What is the case material?","Silicon"
"81LqTrgMefL","/images/small/99/99b7efb2.jpg","Is this a case?","CELLULAR_PHONE_CASE"
"91cPlY9t9wL","/images/small/ad/ad2a0b2a.jpg","What kind of boot is this?","BOOT"
"91cPlY9t9wL","/images/small/ad/ad2a0b2a.jpg","What shade are these boots?","Rosado"
"91cPlY9t9wL","/images/small/ad/ad2a0b2a.jpg","What is the heel style?","Bloque"
"71eYsfKcLzL","/images/small/3f/3fcac3da.jpg","What is the case's style?","Colorful"
"71eYsfKcLzL","/images/small/3f/3fcac3da.jpg","What is the case's color?","Multicolor"
"71eYsfKcLzL","/images/small/3f/3fcac3da.jpg","What is this made of?","Plastic"
"61FEl7mPecL","/images/small/db/db8c4687.jpg","What is the object?","CELLULAR_PHONE_CASE"
"61FEl7mPecL","/images/small/db/db8c4687.jpg","What color is it?","Others"
"61FEl7mPecL","/images/small/db/db8c4687.jpg","Is it 3D printed?","yes"
"81XTp7ET9JL","/images/small/6a/6aafa6eb.jpg","What hue is the sheet?","Blue"
"81XTp7ET9JL","/images/small/6a/6aafa6eb.jpg","What are these objects?","HOME_BED_AND_BATH"
"81XTp7ET9JL","/images/small/6a/6aafa6eb.jpg","What brand is this?","AmazonBasics"
"81FtKQiCAxL","/images/small/5b/5b0be8b0.jpg","What type of phone case is this?","CELLULAR_PHONE_CASE"
"81FtKQiCAxL","/images/small/5b/5b0be8b0.jpg","What is the case design's color?","Others"
"81FtKQiCAxL","/images/small/5b/5b0be8b0.jpg","What brand is this case?","Amazon"
"619WfnIjYAL","/images/small/91/916980bf.jpg","What type of seating is this?","CHAIR"
"619WfnIjYAL","/images/small/91/916980bf.jpg","What is the color of the chair?","Grigio Chiaro"
"619WfnIjYAL","/images/small/91/916980bf.jpg","What is the base made of?","Metallo"
"61w4fs2ESyL","/images/small/86/86d56c14.jpg","Who makes this item?","AmazonBasics"
"61w4fs2ESyL","/images/small/86/86d56c14.jpg","What is this item's category?","HOME"
"816wx3Xuo7L","/images/small/6f/6fa39835.jpg","What shade does it appear to be?","Chocolate"
"816wx3Xuo7L","/images/small/6f/6fa39835.jpg","What is the set's style?","Duvet"
"816wx3Xuo7L","/images/small/6f/6fa39835.jpg","What is the item?","HOME_BED_AND_BATH"
"71fz-KPmnEL","/images/small/46/46685d50.jpg","What is the object?","SHOES"
"71fz-KPmnEL","/images/small/46/46685d50.jpg","What is the shoe style?","Ballet"
"71fz-KPmnEL","/images/small/46/46685d50.jpg","What hue is this shoe?","Azul"
"71azaDfm7jL","/images/small/a1/a193de97.jpg","What color is the case?","Multicolor"
"71azaDfm7jL","/images/small/a1/a193de97.jpg","What is the material?","Silicone"
"71azaDfm7jL","/images/small/a1/a193de97.jpg","Is this a case?","Yes"
"81tTfryQEbL","/images/small/d1/d1a01ebe.jpg","What kind of item is this?","KITCHEN"
"81tTfryQEbL","/images/small/d1/d1a01ebe.jpg","What brand is this?","AmazonBasics"
"81tTfryQEbL","/images/small/d1/d1a01ebe.jpg","What is the item's color?","Multicolor"
"71skC0qrjZL","/images/small/e8/e8c47e8f.jpg","What is the color of the shoe?","Purple"
"71skC0qrjZL","/images/small/e8/e8c47e8f.jpg","What kind of toe does the shoe have?","Closed"
"71skC0qrjZL","/images/small/e8/e8c47e8f.jpg","What are these?","Shoes"
"81nmj15Dk8L","/images/small/27/27bbfba2.jpg","What color is the shoe?","black"
"81nmj15Dk8L","/images/small/27/27bbfba2.jpg","What is the shoe closure?","Lace-Up"
"81nmj15Dk8L","/images/small/27/27bbfba2.jpg","What is the shoe style?","Oxford"
"516eCtuZjLL","/images/small/6f/6faf05df.jpg","Shoe's shade?","Noir"
"516eCtuZjLL","/images/small/6f/6faf05df.jpg","Are these shoes?","SHOES"
"516eCtuZjLL","/images/small/6f/6faf05df.jpg","Is this a sport?","Ballet"
"71RNMzdpuYL","/images/small/43/435bbc7a.jpg","What type of footwear is this?","SHOES"
"71RNMzdpuYL","/images/small/43/435bbc7a.jpg","What is the shoe's color?","Blue"
"71RNMzdpuYL","/images/small/43/435bbc7a.jpg","What is the style?","Running Shoes"
"71TafyPigDL","/images/small/95/95f6b8f4.jpg","What is the product?","CHAIR"
"71TafyPigDL","/images/small/95/95f6b8f4.jpg","What is the chair width?","24.625"
"71TafyPigDL","/images/small/95/95f6b8f4.jpg","What's the seat color?","베이지"
"81Ev54-ydWL","/images/small/30/309fbcae.jpg","What is the shoe color?","Brown"
"81Ev54-ydWL","/images/small/30/309fbcae.jpg","What are these?","SHOES"
"81Ev54-ydWL","/images/small/30/309fbcae.jpg","Which style is it?","Derby"
"71vvtSJI5zL","/images/small/29/292358da.jpg","What color is the item?","Multicolor"
"71vvtSJI5zL","/images/small/29/292358da.jpg","What is the case made of?","Silicon"
"71vvtSJI5zL","/images/small/29/292358da.jpg","Is this a phone case?","CELLULAR_PHONE_CASE"
"91rvLQ9nN4L","/images/small/1e/1e7b9f03.jpg","How many softgels are included?","90"
"91rvLQ9nN4L","/images/small/1e/1e7b9f03.jpg","Does it need refrigeration?","No"
"91rvLQ9nN4L","/images/small/1e/1e7b9f03.jpg","What is the brand?","365"
"71S-Tx+Qi7L","/images/small/04/0447e7f3.jpg","What type of handle is this?","HARDWARE_HANDLE"
"71S-Tx+Qi7L","/images/small/04/0447e7f3.jpg","What brand is this?","AmazonBasics"
"71S-Tx+Qi7L","/images/small/04/0447e7f3.jpg","What color is it?","亮灰色（Satin Nickel）"
"61AzSjOiqzL","/images/small/77/7730efdb.jpg","What table color?","Black"
"61AzSjOiqzL","/images/small/77/7730efdb.jpg","What is the table material?","Metal"
"61AzSjOiqzL","/images/small/77/7730efdb.jpg","Is this table?","TABLE"
"81WOWuhkDSL","/images/small/9c/9c9bc605.jpg","What is its shape?","hexagonal"
"81WOWuhkDSL","/images/small/9c/9c9bc605.jpg","What are these?","Dumbbells"
"81WOWuhkDSL","/images/small/9c/9c9bc605.jpg","What color is it?","black"
"71SE5etTspL","/images/small/46/4660381e.jpg","What kind of coffee is this?","filter"
"71SE5etTspL","/images/small/46/4660381e.jpg","What type of product is this?","GROCERY"
"71SE5etTspL","/images/small/46/4660381e.jpg","What brand is this product?","Vedaka"
"71NEJcEAbTL","/images/small/01/01f3de95.jpg","What is the item composed of?","Silicone"
"71NEJcEAbTL","/images/small/01/01f3de95.jpg","What kind of accessory is this?","CELLULAR_PHONE_CASE"
"71NEJcEAbTL","/images/small/01/01f3de95.jpg","What color is the case?","Multicolor"
"71dWnkH3QrL","/images/small/78/78443eec.jpg","What is the object?","SHOES"
"71dWnkH3QrL","/images/small/78/78443eec.jpg","What style are these?","Bout Ouvert"
"71dWnkH3QrL","/images/small/78/78443eec.jpg","Is it from the find brand?","find."
"91FSEWsaEsL","/images/small/23/2313e795.jpg","What color are the butterflies?","Multicolor"
"91FSEWsaEsL","/images/small/23/2313e795.jpg","What is the style of art?","Modern"
"91FSEWsaEsL","/images/small/23/2313e795.jpg","What is this item?","WALL_ART"
"51hLVU7lsQL","/images/small/fb/fbbfabe6.jpg","What is the item?","HOME_FURNITURE_AND_DECOR"
"51hLVU7lsQL","/images/small/fb/fbbfabe6.jpg","What brand is this?","Ravenna Home"
"51hLVU7lsQL","/images/small/fb/fbbfabe6.jpg","What color is it?","Pino de miel rustico."
"81x-cM6ZKcL","/images/small/ea/ea84e0d8.jpg","What is the shoe's style?","Running"
"81x-cM6ZKcL","/images/small/ea/ea84e0d8.jpg","What kind of shoes are these?","SHOES"
"81x-cM6ZKcL","/images/small/ea/ea84e0d8.jpg","What color are these?","BLACK/GREY"
"51hXBsgV-+L","/images/small/0d/0d4bb87b.jpg","What shade is the holder?","Black"
"51hXBsgV-+L","/images/small/0d/0d4bb87b.jpg","What type of holder is this?","Name"
"51hXBsgV-+L","/images/small/0d/0d4bb87b.jpg","What is the holder?","Plastic"
"61kMOSHz3yL","/images/small/29/296761eb.jpg","What is the object?","SHOES"
"61kMOSHz3yL","/images/small/29/296761eb.jpg","What is the style?","Frances"
"61kMOSHz3yL","/images/small/29/296761eb.jpg","What brand is shown?","Amazon"
"717Qh9gfEDL","/images/small/fd/fd6f5021.jpg","What is the phone case's color?","Multicolor"
"717Qh9gfEDL","/images/small/fd/fd6f5021.jpg","What is the cover material?","Silicon"
"717Qh9gfEDL","/images/small/fd/fd6f5021.jpg","What type of product is it?","CELLULAR_PHONE_CASE"
"71+syQwB8PL","/images/small/3d/3df487ca.jpg","What phone type is this a case for?","LG"
"71+syQwB8PL","/images/small/3d/3df487ca.jpg","What is this?","CELLULAR_PHONE_CASE"
"71+syQwB8PL","/images/small/3d/3df487ca.jpg","What color is this case?","Multicolor"
"71OvC6JO-BL","/images/small/b3/b3ba0d28.jpg","What kind of case is it?","hard"
"71OvC6JO-BL","/images/small/b3/b3ba0d28.jpg","What type of item is this?","CELLULAR_PHONE_CASE"
"71OvC6JO-BL","/images/small/b3/b3ba0d28.jpg","What is the color of the case?","Others"
"61-DlZjOeIL","/images/small/ca/cae9ef32.jpg","What color is this product?","Barnwood"
"61-DlZjOeIL","/images/small/ca/cae9ef32.jpg","What style is shown?","Single"
"61-DlZjOeIL","/images/small/ca/cae9ef32.jpg","What is type of product?","STORAGE_HOOK"
"71U2+AHQ4VL","/images/small/ed/edb9856f.jpg","What kind of case is shown?","Back"
"71U2+AHQ4VL","/images/small/ed/edb9856f.jpg","What is the case's color?","Others"
"71U2+AHQ4VL","/images/small/ed/edb9856f.jpg","Is this an HTC product?","No"
"81SxZrakNiL","/images/small/28/28b3543b.jpg","What is the mobile cover's material?","Canvas"
"81SxZrakNiL","/images/small/28/28b3543b.jpg","What type of case is this?","CELLULAR_PHONE_CASE"
"81SxZrakNiL","/images/small/28/28b3543b.jpg","What color is the case?","Others"
"817BFFvDzxL","/images/small/f5/f5d2e175.jpg","What kind of object is this?","CELLULAR_PHONE_CASE"
"817BFFvDzxL","/images/small/f5/f5d2e175.jpg","What color is the painting?","Others"
"817BFFvDzxL","/images/small/f5/f5d2e175.jpg","Is there a brand name showing?","Amazon"
"81V-quFt42L","/images/small/f5/f5076f7a.jpg","What kind of case is this?","CELLULAR_PHONE_CASE"
"81V-quFt42L","/images/small/f5/f5076f7a.jpg","What is the case's color?","Others"
"81V-quFt42L","/images/small/f5/f5076f7a.jpg","Is this a hard case?","hard"
"61qdl2OTWBL","/images/small/c7/c779a0c2.jpg","What is the color?","white"
"61qdl2OTWBL","/images/small/c7/c779a0c2.jpg","What animal is present?","cat"
"61qdl2OTWBL","/images/small/c7/c779a0c2.jpg","Are these bowls elevated?","yes"
"A1Yx3UT6aQL","/images/small/b7/b7f3aa3c.jpg","What hue is this?","Brown"
"A1Yx3UT6aQL","/images/small/b7/b7f3aa3c.jpg","What object type is this?","CHAIR"
"A1Yx3UT6aQL","/images/small/b7/b7f3aa3c.jpg","What color fabric?","Black"
"71yfsS0ivHL","/images/small/69/696bf8f6.jpg","What covering is on the sofa?","Leather"
"71yfsS0ivHL","/images/small/69/696bf8f6.jpg","What is this furniture's type?","SOFA"
"71yfsS0ivHL","/images/small/69/696bf8f6.jpg","What color is sofa?","Beige"
"61pb-HgyOYL","/images/small/70/70012f33.jpg","What is it?","Plastic"
"61pb-HgyOYL","/images/small/70/70012f33.jpg","What is its color?","Multi-colored"
"61pb-HgyOYL","/images/small/70/70012f33.jpg","What is the case type?","CELLULAR_PHONE_CASE"
"61WHs7RxWbL","/images/small/d5/d5ad08eb.jpg","What kind of sandal is this?","SANDAL"
"61WHs7RxWbL","/images/small/d5/d5ad08eb.jpg","What color is this sandal?","Black"
"61WHs7RxWbL","/images/small/d5/d5ad08eb.jpg","What is the style of the sandal?","Offene"
"71rKwJZWbHL","/images/small/d9/d946124b.jpg","What is type of this product?","CELLULAR_PHONE_CASE"
"71rKwJZWbHL","/images/small/d9/d946124b.jpg","What is the brand name?","Amazon"
"71rKwJZWbHL","/images/small/d9/d946124b.jpg","What color is it?","Others"
"A1-i1Yp84fL","/images/small/f5/f51fcc2d.jpg","What material is the sweatshirt?","Poliester"
"A1-i1Yp84fL","/images/small/f5/f51fcc2d.jpg","Is this sportswear?","Yes"
"A1-i1Yp84fL","/images/small/f5/f51fcc2d.jpg","Who makes this item?","Amazon"
"71XjqFiGSUL","/images/small/f3/f3d10d7e.jpg","What kind of case is this?","backcase"
"71XjqFiGSUL","/images/small/f3/f3d10d7e.jpg","What is the case's color?","multi-colored"
"71XjqFiGSUL","/images/small/f3/f3d10d7e.jpg","What type of item is this?","CELLULAR_PHONE_CASE"
"71HzI2rbIOL","/images/small/29/29cba56e.jpg","What is the product?","case"
"71HzI2rbIOL","/images/small/29/29cba56e.jpg","What type of case is it?","Back"
"71HzI2rbIOL","/images/small/29/29cba56e.jpg","Is it blue?","Others"
"713voOBjoeL","/images/small/d5/d5d67c90.jpg","What kind of case is this?","Back"
"713voOBjoeL","/images/small/d5/d5d67c90.jpg","What is the cover for?","phone"
"713voOBjoeL","/images/small/d5/d5d67c90.jpg","What main color is background?","Others"
"71G63S8J+5L","/images/small/d8/d8ab0d73.jpg","What is the case's design?","Others"
"71G63S8J+5L","/images/small/d8/d8ab0d73.jpg","What kind of cover is this?","back"
"71G63S8J+5L","/images/small/d8/d8ab0d73.jpg","What is type of this product?","CELLULAR_PHONE_CASE"
"51E4sIPnrOL","/images/small/4f/4ff86218.jpg","What color is this adapter?","White"
"51E4sIPnrOL","/images/small/4f/4ff86218.jpg","What style is it?","Single"
"51E4sIPnrOL","/images/small/4f/4ff86218.jpg","What is its type?","CHARGING_ADAPTER"
"81b0uv8sg5L","/images/small/bd/bd36b2fe.jpg","What kind of object is it?","LAMP"
"81b0uv8sg5L","/images/small/bd/bd36b2fe.jpg","What shade is it?","beige"
"81b0uv8sg5L","/images/small/bd/bd36b2fe.jpg","Which color is it?","White"
"71FowVvZ8JL","/images/small/11/11404daa.jpg","What is the phone case comprised of?","Silicone"
"71FowVvZ8JL","/images/small/11/11404daa.jpg","What kind of colors does the case have?","Multicolor"
"71FowVvZ8JL","/images/small/11/11404daa.jpg","What specific type of cover is it?","Back"
"71VX8HE--CL","/images/small/9e/9e7de9d3.jpg","What color are these?","Silver"
"71VX8HE--CL","/images/small/9e/9e7de9d3.jpg","What is the type?","SHOES"
"71VX8HE--CL","/images/small/9e/9e7de9d3.jpg","What footwear style?","Almoq-1w106"
"61fH9aTfMIL","/images/small/05/051b1105.jpg","What shoe style?","Manny"
"61fH9aTfMIL","/images/small/05/051b1105.jpg","What are these?","SHOES"
"61fH9aTfMIL","/images/small/05/051b1105.jpg","What is the color?","Braun Tan"
"91eO46trI8L","/images/small/be/be21f02a.jpg","What color is the frame?","Black"
"91eO46trI8L","/images/small/be/be21f02a.jpg","What is it printed on?","paper"
"91eO46trI8L","/images/small/be/be21f02a.jpg","What kind of art is it?","WALL_ART"
"71Xwa9Z24DL","/images/small/60/6047e1fe.jpg","What is the background color?","Others"
"71Xwa9Z24DL","/images/small/60/6047e1fe.jpg","What kind of product is this?","CELLULAR_PHONE_CASE"
"71Xwa9Z24DL","/images/small/60/6047e1fe.jpg","What covers the device?","Flowers"
"81CAwfX9SxL","/images/small/1c/1c72b439.jpg","What is the gem color?","Acquamarina"
"81CAwfX9SxL","/images/small/1c/1c72b439.jpg","What is the item made of?","METALLO"
"81CAwfX9SxL","/images/small/1c/1c72b439.jpg","What is product type?","FINEEARRING"
"718pLHtZ4yL","/images/small/31/312eccc4.jpg","What type of case is shown?","Back"
"718pLHtZ4yL","/images/small/31/312eccc4.jpg","What is the product type?","CELLULAR_PHONE_CASE"
"718pLHtZ4yL","/images/small/31/312eccc4.jpg","What is the cover's brand?","Solimo"
"71ZU+Krfb2L","/images/small/88/88d06ab0.jpg","What kind of product is this?","BEAUTY"
"71ZU+Krfb2L","/images/small/88/88d06ab0.jpg","What is the brand?","365 Everyday Value"
"71ZU+Krfb2L","/images/small/88/88d06ab0.jpg","What is this product?","soap"
"81g37rMr5kL","/images/small/7d/7d999266.jpg","What type of case is this?","CELLULAR_PHONE_CASE"
"81g37rMr5kL","/images/small/7d/7d999266.jpg","What is color of artwork?","Others"
"81g37rMr5kL","/images/small/7d/7d999266.jpg","What brand is this?","Amazon"
"71BXbduBqOL","/images/small/df/df6df4a4.jpg","What is the product?","CELLULAR_PHONE_CASE"
"71BXbduBqOL","/images/small/df/df6df4a4.jpg","What brand is this cover?","Amazon Brand - Solimo"
"71BXbduBqOL","/images/small/df/df6df4a4.jpg","What is the cover's color?","Others"
"71oZ74HPaLL","/images/small/0e/0e283e16.jpg","What is the primary material?","Silicone"
"71oZ74HPaLL","/images/small/0e/0e283e16.jpg","What color is it?","Multicolor"
"71oZ74HPaLL","/images/small/0e/0e283e16.jpg","What type of cover?","Back"
"71MeIpZA3IL","/images/small/a4/a4f2d084.jpg","What kind of cover is it?","Back"
"71MeIpZA3IL","/images/small/a4/a4f2d084.jpg","What is the phone case design?","Seed"
"71MeIpZA3IL","/images/small/a4/a4f2d084.jpg","What is its category?","Others"
"81AVas0xFvL","/images/small/7f/7f42c897.jpg","What type of product is this?","CELLULAR_PHONE_CASE"
"81AVas0xFvL","/images/small/7f/7f42c897.jpg","What color is it?","Others"
"81AVas0xFvL","/images/small/7f/7f42c897.jpg","What is the brand?","Amazon"
"714b8p925nL","/images/small/21/21b2a519.jpg","What brand is it?","AmazonFresh"
"714b8p925nL","/images/small/21/21b2a519.jpg","What is this product?","EDIBLE_OIL_VEGETABLE"
"714b8p925nL","/images/small/21/21b2a519.jpg","What is the height?","8"
"71DzUB-aSXL","/images/small/28/28674456.jpg","What type of case is this?","CELLULAR_PHONE_CASE"
"71DzUB-aSXL","/images/small/28/28674456.jpg","What is the object's color?","Others"
"71DzUB-aSXL","/images/small/28/28674456.jpg","Which brand is it?","Amazon Brand - Solimo"
"71aZjB2MAaL","/images/small/2b/2b7419f8.jpg","What kind of product is this?","SKIN_MOISTURIZER"
"71aZjB2MAaL","/images/small/2b/2b7419f8.jpg","What is the brand name?","Mama Bear"
"71aZjB2MAaL","/images/small/2b/2b7419f8.jpg","Are the products for babies?","Yes"
"71qxee4VGfL","/images/small/9f/9f94d04f.jpg","What is the pattern?","Panda"
